id,device_id,programmatic_publisher_id,cpm,cost,display_time,created_at,lat,lon,creative_height,creative_width
300186889,lamar.com:207.050171,62,6.0,0.018153571428,1579271167,2020-01-17 15:09:05.12339,40.06231,-76.322447,400,1200
300186890,lamar.com:402.004021,62,4.0,0.10766137568,1579272200,2020-01-17 15:09:05.12339,36.1013,-95.87,400,1400
300186891,lamar.com:040.004010,62,8.0,0.040085079368,1579272493,2020-01-17 15:09:05.12339,30.4711,-84.23117,400,1400
300186892,lamar.com:249.050192,62,8.0,0.019411111112,1579271365,2020-01-17 15:09:05.12339,41.881762,-87.665975,600,600
300186893,broadsign.com:292367478,85,6.0,0.00516,1579271198,2020-01-17 15:09:05.12339,26.3643,-80.133499,1920,1080
300186894,lamar.com:009.000101,62,8.0,0.01276253968,1579271394,2020-01-17 15:09:05.12339,39.747124,-84.18349,400,840
300186895,broadsign.com:175421763,56,5.5,0.0218480127855,1579273915,2020-01-17 15:09:05.12339,32.315208,-95.19564,768,1366
300186896,lamar.com:272.008129,62,4.0,0.06035809524,1579271091,2020-01-17 15:09:05.12339,41.689278,-72.813482,400,1400
300186897,lamar.com:433.069022,62,6.0,0.03507047619,1579272276,2020-01-17 15:09:05.12339,35.769279,-95.375426,400,1400
300186898,lamar.com:428.007004,62,8.0,0.048912592592,1579271985,2020-01-17 15:09:05.12339,36.1041,-79.8248,400,1400
300186899,lamar.com:421.002145,62,8.0,0.017422222224,1579271132,2020-01-17 15:09:05.12339,41.083441,-81.588171,400,840
300186900,broadsign.com:90168841,56,5.5,0.0183824488485,1579273488,2020-01-17 15:09:05.12339,39.073802,-77.13634,768,1366
300186901,broadsign.com:256793242,85,8.0,0.00656,1579271730,2020-01-17 15:09:05.12339,40.738239,-73.612886,1920,1080
300186902,lamar.com:266.009103,62,6.0,0.05201857143,1579271529,2020-01-17 15:09:05.12339,35.55805,-97.639466,625,1000
300186903,lamar.com:249.080242,62,6.0,0.029961904764,1579271903,2020-01-17 15:09:05.12339,41.45721,-87.0581,400,840
300186904,lamar.com:210.050315,62,6.0,0.08858142858,1579272323,2020-01-17 15:09:05.12339,40.15389,-74.9464,400,1400
300186905,lamar.com:090.060012,62,6.0,0.02210857143,1579271032,2020-01-17 15:09:05.12339,30.18123,-92.0188,400,840
300186906,broadsign.com:115270045,56,5.5,0.0218480127855,1579273506,2020-01-17 15:09:05.12339,41.320751,-105.56272,768,1366
300186907,broadsign.com:127137726,56,5.5,0.0218480127855,1579275082,2020-01-17 15:09:05.12339,32.343912,-95.29095,768,1366
300186908,broadsign.com:287767110,85,7.0,0.00679,1579272501,2020-01-17 15:09:05.12339,30.401501,-97.726799,1920,1080
300186909,lamar.com:407.016409,62,8.0,0.008099682536,1579272267,2020-01-17 15:09:05.12339,42.34705,-122.8858,400,840
300186910,lamar.com:038.093001,62,8.0,0.11126772488,1579271681,2020-01-17 15:09:05.12339,37.579372,-77.474977,400,1000
300186911,broadsign.com:93223768,56,5.5,0.0218480127855,1579272275,2020-01-17 15:09:05.12339,26.1436,-81.7978,768,1366
300186912,broadsign.com:196217513,72,50.0,1.636904762,1579271674,2020-01-17 15:09:05.12339,47.44362,-122.303,1080,1922
300186913,broadsign.com:58468901,21,3.5,0.178320000005,1579272417,2020-01-17 15:09:05.12339,33.87306213,-118.2435761,208,752
300186914,lamar.com:039.008507,62,6.0,0.045531428574,1579271941,2020-01-17 15:09:05.12339,37.358352,-79.180425,400,1600
300186915,lamar.com:260.092008,62,8.0,0.038619682536,1579272332,2020-01-17 15:09:05.12339,32.683948,-114.625628,400,840
300186916,broadsign.com:136152714,56,5.5,0.0218480127855,1579271630,2020-01-17 15:09:05.12339,27.982359,-82.48745,768,1366
300186917,broadsign.com:169733416,56,5.5,0.021361717069,1579273402,2020-01-17 15:09:05.12339,41.660709,-72.357872,768,1366
300186918,lamar.com:239.081691,62,6.0,0.020354285712,1579272001,2020-01-17 15:09:05.12339,47.44261,-120.32575,400,840
300186919,broadsign.com:132254556,56,5.5,0.0218480127855,1579272007,2020-01-17 15:09:05.12339,35.611082,-77.40111,768,1366
300186920,lamar.com:408.030012,62,4.0,0.05598793652,1579271700,2020-01-17 15:09:05.12339,40.73248,-74.1673,400,1600
300186921,broadsign.com:114717232,56,5.5,0.0218480127855,1579274472,2020-01-17 15:09:05.12339,35.811505,-80.87716,768,1366
300186922,lamar.com:047.060016,62,6.0,0.01653,1579271412,2020-01-17 15:09:05.12339,32.41063,-90.1061,400,840
300186923,lamar.com:045.070015,62,4.0,0.09790370372,1579272621,2020-01-17 15:09:05.12339,26.17237,-97.9919,400,1400
300186924,lamar.com:276.002815,62,8.0,0.02588190476,1579272654,2020-01-17 15:09:05.12339,40.1355,-82.992495,400,1400
300186925,lamar.com:227.006724,62,6.0,0.11473142856,1579271996,2020-01-17 15:09:05.12339,30.00464,-90.02934,400,1400
300186926,broadsign.com:115653062,56,5.5,0.0218480127855,1579272781,2020-01-17 15:09:05.12339,35.043194,-78.92458,768,1366
300186927,lamar.com:433.070102,62,6.0,0.02799111111,1579271346,2020-01-17 15:09:05.12339,35.366424,-94.37828,400,1400
300186928,lamar.com:249.090031,62,8.0,0.017128571432,1579272179,2020-01-17 15:09:05.12339,41.55160706,-88.12039375,400,840
300186929,lamar.com:254.050031,62,4.0,0.008706428572,1579271779,2020-01-17 15:09:05.12339,35.36707,-119.0184,400,840
300186930,lamar.com:270.001715,62,8.0,0.019795555552,1579271946,2020-01-17 15:09:05.12339,42.903445,-73.77464,400,1400
300186931,lamar.com:037.008297,62,8.0,0.015583492064,1579272129,2020-01-17 15:09:05.12339,35.192518,-84.861954,400,1000
300186932,broadsign.com:85190334,56,5.5,0.0218480127855,1579275114,2020-01-17 15:09:05.12339,42.507376,-83.32055,768,1366
300186933,lamar.com:022.001562,62,6.0,0.006310119048,1579271164,2020-01-17 15:09:05.12339,27.74705,-97.42075,400,840
300186934,broadsign.com:169540008,56,5.5,0.0218480127855,1579272445,2020-01-17 15:09:05.12339,33.872276,-117.56683,768,1366
300186935,lamar.com:210.050318,62,8.0,0.049217142856,1579271825,2020-01-17 15:09:05.12339,39.86307,-75.54389,400,1400
300186936,broadsign.com:160564427,56,5.5,0.0218480127855,1579271099,2020-01-17 15:09:05.12339,29.813255,-95.311523,768,1366
300186937,lamar.com:030.080003,62,4.0,0.08661968252,1579272573,2020-01-17 15:09:05.12339,36.09934,-86.76304,400,1400
300186938,lamar.com:048.005023,62,6.0,0.041118452382,1579271265,2020-01-17 15:09:05.12339,30.024051,-94.053219,400,1400
300186939,lamar.com:080.090000,62,4.0,0.04537015872,1579271459,2020-01-17 15:09:05.12339,30.1965,-93.1786,625,1000
300184940,lamar.com:224.044481,62,8.0,0.019024338624,1579271639,2020-01-17 15:09:03.077084,34.215848,-83.881545,400,1400
300184941,lamar.com:036.015006,62,4.0,0.1241136508,1579271158,2020-01-17 15:09:03.077084,38.271511,-85.747675,400,1400
300184942,lamar.com:418.002904,62,4.0,0.029909761904,1579271264,2020-01-17 15:09:03.077084,33.78287038,-78.78716469,400,1400
300184943,broadsign.com:292422533,85,8.0,0.01168,1579271354,2020-01-17 15:09:03.077084,40.547398,-74.335293,1920,1078
300184944,lamar.com:293.010002,62,8.0,0.035037777776,1579272513,2020-01-17 15:09:03.077084,41.64758,-83.54202,400,1400
300184945,lamar.com:246.020375,62,8.0,0.054168148152,1579271134,2020-01-17 15:09:03.077084,41.560502,-90.578154,400,1400
300184946,lamar.com:268.017490,62,8.0,0.064609523808,1579272449,2020-01-17 15:09:03.077084,32.312027,-95.340677,400,1400
300184947,broadsign.com:114939383,56,5.5,0.0228923328755,1579277006,2020-01-17 15:09:03.077084,26.4555,-80.1337,768,1366
300184948,broadsign.com:169093654,56,5.5,0.0218480127855,1579274408,2020-01-17 15:09:03.077084,33.445958,-84.14939,768,1366
300184949,broadsign.com:291814658,85,6.0,0.00192,1579271689,2020-01-17 15:09:03.077084,43.5112,-96.775803,1920,1080
300184950,broadsign.com:168138248,56,5.5,0.0218480127855,1579273184,2020-01-17 15:09:03.077084,40.318505,-75.94521,768,1366
300184951,lamar.com:432.026012,62,6.0,0.14384317458,1579272478,2020-01-17 15:09:03.077084,37.678491,-97.330851,400,1400
300184952,lamar.com:216.009504,62,4.0,0.035369206348,1579271860,2020-01-17 15:09:03.077084,31.31714,-89.41896,400,1400
300184953,broadsign.com:115529382,56,5.5,0.0218480127855,1579274334,2020-01-17 15:09:03.077084,42.024757,-87.8129,768,1366
300184954,lamar.com:282.090010,62,6.0,0.037911111114,1579272404,2020-01-17 15:09:03.077084,32.84919,-83.62408,400,1400
300184955,broadsign.com:286985526,85,8.0,0.01032,1579272195,2020-01-17 15:09:03.077084,41.317799,-74.125198,1920,1080
300184956,broadsign.com:287799522,85,8.0,0.01016,1579272626,2020-01-17 15:09:03.077084,40.089401,-75.386002,1920,1080
300184957,lamar.com:205.009767,62,6.0,0.044118730158,1579271446,2020-01-17 15:09:03.077084,34.73548,-77.35423,400,1400
300184958,lamar.com:221.006117,62,6.0,0.19401206352,1579271811,2020-01-17 15:09:03.077084,39.045997,-94.651179,400,1400
300184959,broadsign.com:179856736,56,5.5,0.0218480127855,1579275201,2020-01-17 15:09:03.077084,34.838219,-82.60383,768,1366
300184960,lamar.com:030.080003,62,4.0,0.08661968252,1579271334,2020-01-17 15:09:03.077084,36.09934,-86.76304,400,1400
300184961,lamar.com:230.005500,62,8.0,0.10405777776,1579271694,2020-01-17 15:09:03.077084,37.07846,-93.2291,400,1400
300184962,lamar.com:038.020453,62,4.0,0.06990857144,1579271171,2020-01-17 15:09:03.077084,37.010067,-76.397874,400,1400
300184963,lamar.com:234.035710,62,8.0,0.044121428568,1579272318,2020-01-17 15:09:03.077084,42.24876,-88.98043,400,1400
300184964,broadsign.com:123538189,56,5.5,0.0183824488485,1579273463,2020-01-17 15:09:03.077084,27.390151,-82.43372,768,1366
300184965,lamar.com:266.009103,62,6.0,0.05201857143,1579271816,2020-01-17 15:09:03.077084,35.55805,-97.639466,625,1000
300184966,broadsign.com:294108280,85,7.0,0.00854,1579272020,2020-01-17 15:09:03.077084,28.4762,-81.4505,1920,1080
300184967,lamar.com:236.022151,62,8.0,0.019302222224,1579272389,2020-01-17 15:09:03.077084,43.608645,-116.60828,400,840
300184968,lamar.com:221.006108,62,6.0,0.06863722224,1579271905,2020-01-17 15:09:03.077084,39.0341,-94.50112,400,1200
300184969,lamar.com:275.006044,62,8.0,0.008813333336,1579271441,2020-01-17 15:09:03.077084,41.649503,-74.657101,400,1400
300184970,lamar.com:075.001226,62,4.0,0.036848677248,1579271077,2020-01-17 15:09:03.077084,32.3654,-86.09557,400,1400
300184971,broadsign.com:287831925,85,7.0,0.00322,1579272005,2020-01-17 15:09:03.077084,36.882099,-76.199402,1920,1080
300184972,broadsign.com:292367935,85,6.0,0.00732,1579271199,2020-01-17 15:09:03.077084,26.3643,-80.133499,1920,1080
300184973,lamar.com:419.025141,62,8.0,0.012189206352,1579271288,2020-01-17 15:09:03.077084,44.51244,-87.9794,400,840
300184974,lamar.com:210.050320,62,4.0,0.04122190476,1579271763,2020-01-17 15:09:03.077084,39.83848,-75.38106,400,1400
300184975,broadsign.com:145379858,56,5.5,0.0218480127855,1579272440,2020-01-17 15:09:03.077084,28.242677,-81.30606,768,1366
300184976,lamar.com:038.093001,62,8.0,0.11126772488,1579272099,2020-01-17 15:09:03.077084,37.579372,-77.474977,400,1000
300184977,lamar.com:276.065485,62,8.0,0.05804021164,1579271763,2020-01-17 15:09:03.077084,40.0633094,-83.05601567,400,1400
300184978,lamar.com:434.076211,62,6.0,0.04617269841,1579272036,2020-01-17 15:09:03.077084,36.33389195,-94.18483746,400,1400
300184979,broadsign.com:170644401,56,5.5,0.0218480127855,1579271182,2020-01-17 15:09:03.077084,43.1829,-84.4862,768,1366
300184980,lamar.com:221.006111,62,4.0,0.11739111112,1579272584,2020-01-17 15:09:03.077084,39.09663,-94.54959,400,1400
300184981,lamar.com:271.088939,62,8.0,0.015154920632,1579272206,2020-01-17 15:09:03.077084,40.323722,-76.898661,400,840
300184982,lamar.com:040.003070,62,6.0,0.030557142858,1579271677,2020-01-17 15:09:03.077084,30.503098,-84.247926,400,1400
300184983,lamar.com:218.009004,62,4.0,0.016155555556,1579271207,2020-01-17 15:09:03.077084,38.41201,-82.36617,400,840
300184984,lamar.com:249.080191,62,8.0,0.026205291008,1579272619,2020-01-17 15:09:03.077084,41.55087642,-87.23805696,400,840
300184985,broadsign.com:109336260,56,5.5,0.017539739217,1579271660,2020-01-17 15:09:03.077084,25.9281,-80.1761,768,1366
300184986,broadsign.com:144033207,56,5.5,0.0218480127855,1579273120,2020-01-17 15:09:03.077084,38.917895,-77.02191,768,1366
300184987,lamar.com:408.030011,62,4.0,0.05598793652,1579271380,2020-01-17 15:09:03.077084,40.73248,-74.1673,400,1600
300184988,lamar.com:429.000041,62,4.0,0.0641263492,1579271326,2020-01-17 15:09:03.077084,36.07955,-79.22857,400,1400
300184989,broadsign.com:287782776,85,7.0,0.00413,1579271839,2020-01-17 15:09:03.077084,29.736799,-95.463699,1920,1080
300184990,lamar.com:430.030150,62,6.0,0.046163174604,1579271825,2020-01-17 15:09:03.077084,34.86909,-82.35721,400,840
300184991,lamar.com:039.008511,62,6.0,0.046044761904,1579271857,2020-01-17 15:09:03.077084,37.36657,-79.1732,400,1400
300184992,lamar.com:038.090104,62,6.0,0.032672619048,1579272268,2020-01-17 15:09:03.077084,37.563882,-77.40542,400,840
300184993,lamar.com:249.070021,62,4.0,0.15852328044,1579271398,2020-01-17 15:09:03.077084,41.57718626,-87.54983286,400,1400
300184994,broadsign.com:290142141,85,7.0,0.0371,1579271871,2020-01-17 15:09:03.077084,42.541801,-70.942802,1920,1080
300184995,broadsign.com:170724522,56,5.5,0.021361717069,1579278007,2020-01-17 15:09:03.077084,28.085305,-82.4981,768,1366
300184996,lamar.com:434.072041,62,4.0,0.00623957672,1579272298,2020-01-17 15:09:03.077084,34.7106821,-92.40890341,400,840
300184997,lamar.com:034.009168,62,8.0,0.050859259256,1579271510,2020-01-17 15:09:03.077084,33.52915556,-82.07362291,400,1400
300184998,broadsign.com:91959061,56,5.5,0.0218480127855,1579274423,2020-01-17 15:09:03.077084,45.038769,-93.22241,768,1366
300184999,broadsign.com:64888898,56,5.5,0.0218480127855,1579276051,2020-01-17 15:09:03.077084,39.410282,-75.0398,768,1366
300185811,lamar.com:421.000515,62,4.0,0.08969354496,1579271811,2020-01-17 15:09:03.077084,41.424009,-81.565155,400,1400
300185812,lamar.com:249.080281,62,8.0,0.018971428568,1579272090,2020-01-17 15:09:03.077084,41.49237,-87.115676,400,840
300185813,broadsign.com:169609199,56,5.5,0.021361717069,1579277256,2020-01-17 15:09:03.077084,42.274523,-87.95162,768,1366
300185814,lamar.com:210.050309,62,4.0,0.04133396824,1579272265,2020-01-17 15:09:03.077084,40.2011,-74.7812,400,1400
300185815,lamar.com:008.080002,62,4.0,0.033517777776,1579272217,2020-01-17 15:09:03.077084,30.18948,-85.66452,400,840
300185816,broadsign.com:115408486,56,5.5,0.0218480127855,1579272694,2020-01-17 15:09:03.077084,35.093725,-78.78781,768,1366
300185817,broadsign.com:185731277,41,3.0,0.003,1579272909,2020-01-17 15:09:03.077084,40.213184,-80.193558,1080,1920
300185818,lamar.com:079.088001,62,4.0,0.0180734127,1579272653,2020-01-17 15:09:03.077084,31.99789,-81.12161,400,840
300185819,lamar.com:249.050281,62,6.0,0.017121428574,1579272159,2020-01-17 15:09:03.077084,41.86649,-87.66619,600,600
300185820,lamar.com:204.000031,62,4.0,0.017543333332,1579271510,2020-01-17 15:09:03.077084,34.00908,-81.193355,400,840
300185821,broadsign.com:168205905,56,5.5,0.0183824488485,1579272951,2020-01-17 15:09:03.077084,33.883769,-84.2447,768,1366
300185822,lamar.com:273.004179,62,8.0,0.00673809524,1579271630,2020-01-17 15:09:03.077084,39.89977,-79.72987,400,840
300185823,broadsign.com:112054017,56,5.5,0.017539739217,1579271317,2020-01-17 15:09:03.077084,27.807721,-82.72824,768,1366
300185824,lamar.com:239.032291,62,8.0,0.017509206352,1579271295,2020-01-17 15:09:03.077084,47.70496,-116.85136,400,1400
300185825,broadsign.com:287256170,85,8.0,0.00512,1579272003,2020-01-17 15:09:03.077084,42.482399,-71.214897,1920,1080
300185826,lamar.com:407.024049,62,6.0,0.021912380952,1579272215,2020-01-17 15:09:03.077084,44.56753,-123.17203,400,1400
300185827,lamar.com:230.009400,62,4.0,0.020155185184,1579272643,2020-01-17 15:09:03.077084,37.18115,-93.24243,400,840
300185828,lamar.com:227.006720,62,6.0,0.008448888888,1579272432,2020-01-17 15:09:03.077084,29.957859,-90.082357,400,840
300185829,lamar.com:421.012258,62,8.0,0.02752253968,1579272443,2020-01-17 15:09:03.077084,41.388181,-81.710443,400,840
300185830,broadsign.com:167692245,56,5.5,0.0218480127855,1579273128,2020-01-17 15:09:03.077084,28.113947,-80.62286,768,1366
300185831,broadsign.com:168154885,56,5.5,0.021361717069,1579274162,2020-01-17 15:09:03.077084,33.435337,-84.59193,768,1366
300185832,lamar.com:248.008310,62,8.0,0.030875396824,1579271591,2020-01-17 15:09:03.077084,37.97703,-87.63621,400,840
300185833,lamar.com:418.002904,62,4.0,0.029909761904,1579272473,2020-01-17 15:09:03.077084,33.78287038,-78.78716469,400,1400
300185834,lamar.com:293.010002,62,8.0,0.035037777776,1579271857,2020-01-17 15:09:03.077084,41.64758,-83.54202,400,1400
300185835,lamar.com:047.060075,62,8.0,0.01544190476,1579271302,2020-01-17 15:09:03.077084,32.32911,-90.3043,400,840
300185836,lamar.com:240.020681,62,8.0,0.012752380952,1579271547,2020-01-17 15:09:03.077084,31.20367,-81.509,400,840
300185837,lamar.com:034.004163,62,8.0,0.075195238096,1579272023,2020-01-17 15:09:03.077084,33.50935,-82.0271,400,1400
300185838,lamar.com:079.082001,62,4.0,0.023491666668,1579271186,2020-01-17 15:09:03.077084,32.0017,-81.11315,400,840
300185839,lamar.com:240.015602,62,6.0,0.028977380952,1579272607,2020-01-17 15:09:03.077084,31.176105,-81.47376,400,840
300185840,lamar.com:220.079496,62,4.0,0.09072793652,1579271305,2020-01-17 15:09:03.077084,42.54119,-82.88359,400,1400
300185841,lamar.com:249.050191,62,8.0,0.015480158728,1579271532,2020-01-17 15:09:03.077084,41.881762,-87.665975,600,600
300185842,lamar.com:221.006120,62,6.0,0.0973168254,1579271695,2020-01-17 15:09:03.077084,39.069122,-94.680706,400,1400
300185843,broadsign.com:167576251,56,5.5,0.0218480127855,1579274479,2020-01-17 15:09:03.077084,30.164256,-82.64246,768,1366
300185844,lamar.com:227.006712,62,4.0,0.0212994709,1579272561,2020-01-17 15:09:03.077084,29.956994,-90.182237,400,840
300185845,broadsign.com:49514207,56,5.5,0.0218480127855,1579272704,2020-01-17 15:09:03.077084,36.06133,-80.30118,768,1366
300185846,lamar.com:037.006416,62,6.0,0.07991238096,1579272350,2020-01-17 15:09:03.077084,35.904093,-84.142829,400,1400
300185847,lamar.com:432.027555,62,6.0,0.029510476188,1579271385,2020-01-17 15:09:03.077084,37.604625,-97.290054,400,1400
300185848,lamar.com:159.015006,62,8.0,0.013270370368,1579272372,2020-01-17 15:09:03.077084,33.25748,-87.51398,400,1400
300185849,lamar.com:405.006024,62,4.0,0.11801227512,1579271892,2020-01-17 15:09:03.077084,39.80446,-86.069092,400,1400
300185850,broadsign.com:165018203,56,5.5,0.0218480127855,1579272662,2020-01-17 15:09:03.077084,34.208488,-92.02577,768,1366
300185851,broadsign.com:71998393,56,5.5,0.0160357778845,1579277810,2020-01-17 15:09:03.077084,28.755234,-81.326973,768,1366
300185852,lamar.com:030.080031,62,4.0,0.09531809524,1579272587,2020-01-17 15:09:03.077084,36.04798,-86.6644,400,1400
300185853,broadsign.com:312006095,85,7.0,0.00812,1579272182,2020-01-17 15:09:03.077084,42.049937,-71.345268,1920,1080
300185854,broadsign.com:152918129,56,5.5,0.0183824488485,1579272663,2020-01-17 15:09:03.077084,38.520657,-82.66764,768,1366
300185855,broadsign.com:170792703,56,5.5,0.0218480127855,1579271579,2020-01-17 15:09:03.077084,31.555589,-90.11102,768,1366
300185856,broadsign.com:160564427,56,5.5,0.0218480127855,1579271696,2020-01-17 15:09:03.077084,29.813255,-95.311523,768,1366
300185857,lamar.com:038.023881,62,6.0,0.06196238094,1579271435,2020-01-17 15:09:03.077084,37.126955,-76.518675,400,1400
300185858,lamar.com:235.010311,62,8.0,0.019944761904,1579272014,2020-01-17 15:09:03.077084,43.514811,-96.790935,400,840
300185859,lamar.com:259.085502,62,4.0,0.12374761904,1579271927,2020-01-17 15:09:03.077084,34.09017,-117.54506,400,1400
300185860,broadsign.com:93817299,56,5.5,0.0183824488485,1579275213,2020-01-17 15:09:03.077084,42.665891,-83.15265,768,1366
300185861,broadsign.com:104426263,56,5.5,0.0218480127855,1579271906,2020-01-17 15:09:03.077084,39.141629,-77.21736,768,1366
300185862,lamar.com:204.000112,62,4.0,0.02076126984,1579271755,2020-01-17 15:09:03.077084,34.00386,-81.10897,400,1400
300185863,lamar.com:230.010011,62,8.0,0.01108063492,1579272188,2020-01-17 15:09:03.077084,37.34438,-94.70633,400,840
300185864,lamar.com:422.000453,62,8.0,0.019782433864,1579271438,2020-01-17 15:09:03.077084,41.526821,-93.624539,400,840
300185865,lamar.com:034.002713,62,8.0,0.034251587304,1579272426,2020-01-17 15:09:03.077084,33.42089,-82.06499,400,840
300185866,lamar.com:072.006505,62,6.0,0.023032380954,1579272153,2020-01-17 15:09:03.077084,32.39566,-93.81005,400,840
300185867,lamar.com:219.070011,62,6.0,0.029647777776,1579271255,2020-01-17 15:09:03.077084,38.13305,-92.64611,400,1400
300185868,broadsign.com:168170167,56,5.5,0.0183824488485,1579271078,2020-01-17 15:09:03.077084,30.0116,-90.1897,768,1366
300185869,lamar.com:266.009105,62,4.0,0.12861291004,1579271020,2020-01-17 15:09:03.077084,35.585049,-97.438113,400,1400
300185870,lamar.com:047.060042,62,4.0,0.033987619048,1579271474,2020-01-17 15:09:03.077084,32.33722,-90.09574,400,840
300185871,broadsign.com:85196063,56,5.5,0.0218480127855,1579274200,2020-01-17 15:09:03.077084,43.492766,-83.39138,768,1366
300185872,broadsign.com:103558180,56,5.5,0.0218480127855,1579274253,2020-01-17 15:09:03.077084,32.9869,-80.1163,768,1366
300185873,lamar.com:047.060009,62,4.0,0.061175873,1579271881,2020-01-17 15:09:03.077084,32.26543,-90.14516,400,1400
300185874,lamar.com:434.070521,62,6.0,0.026365714284,1579271519,2020-01-17 15:09:03.077084,36.13917985,-94.14371063,400,1200
300185875,lamar.com:030.081501,62,8.0,0.20349206352,1579271508,2020-01-17 15:09:03.077084,36.15389,-86.8325,400,1400
300185876,lamar.com:230.008500,62,8.0,0.029488888888,1579272521,2020-01-17 15:09:03.077084,37.17833,-93.2622,400,1400
300185877,lamar.com:266.009103,62,6.0,0.05201857143,1579272579,2020-01-17 15:09:03.077084,35.55805,-97.639466,625,1000
300185878,lamar.com:245.015010,62,8.0,0.020950264552,1579271864,2020-01-17 15:09:03.077084,36.3694,-85.34086,400,840
300185879,lamar.com:249.050101,62,8.0,0.014063492064,1579271074,2020-01-17 15:09:03.077084,41.95014101,-87.65866756,600,600
300185880,broadsign.com:112965667,56,5.5,0.0218480127855,1579273480,2020-01-17 15:09:03.077084,28.0716,-82.42519,768,1366
300185881,broadsign.com:286983781,85,8.0,0.01312,1579271331,2020-01-17 15:09:03.077084,40.726898,-74.038399,1920,1080
300185882,lamar.com:289.007670,62,4.0,0.09962261904,1579271469,2020-01-17 15:09:03.077084,31.082687,-97.7010526,400,1400
300185883,broadsign.com:170635049,56,5.5,0.0218480127855,1579273579,2020-01-17 15:09:03.077084,30.0116,-90.1897,768,1366
300185884,lamar.com:039.006002,62,6.0,0.027986666664,1579272616,2020-01-17 15:09:03.077084,37.226705,-79.969675,400,840
300185885,broadsign.com:130928654,56,5.5,0.0218480127855,1579277531,2020-01-17 15:09:03.077084,41.190576,-73.13026,768,1366
300185886,lamar.com:274.001791,62,4.0,0.11223055556,1579271023,2020-01-17 15:09:03.077084,42.09668,-71.05787,400,1400
300185887,lamar.com:047.060054,62,8.0,0.01996190476,1579272007,2020-01-17 15:09:03.077084,32.33544,-90.0904,400,840
300185888,lamar.com:273.004133,62,8.0,0.03753373016,1579271592,2020-01-17 15:09:03.077084,40.69558,-80.26526,400,840
300185889,lamar.com:221.006115,62,4.0,0.10669555556,1579272227,2020-01-17 15:09:03.077084,39.09633,-94.654835,400,1400
300185890,lamar.com:207.014050,62,8.0,0.041471428568,1579271177,2020-01-17 15:09:03.077084,39.94271,-76.70543,400,840
300185891,broadsign.com:175421763,56,5.5,0.0218480127855,1579274570,2020-01-17 15:09:03.077084,32.315208,-95.19564,768,1366
300185892,lamar.com:036.015010,62,8.0,0.020579047616,1579271023,2020-01-17 15:09:03.077084,38.1822222,-84.5608333,400,1400
300185405,lamar.com:421.000515,62,4.0,0.08969354496,1579272347,2020-01-17 15:09:03.077084,41.424009,-81.565155,400,1400
300185406,broadsign.com:157586750,56,5.5,0.0218480127855,1579274892,2020-01-17 15:09:03.077084,26.242348,-81.77175,768,1366
300185407,broadsign.com:168125559,56,5.5,0.0183824488485,1579276773,2020-01-17 15:09:03.077084,37.0479,-76.39451,768,1366
300185408,lamar.com:155.003005,62,6.0,0.036636190476,1579271455,2020-01-17 15:09:03.077084,43.438835,-83.94548,400,1400
300185409,lamar.com:272.008201,62,4.0,0.13655396824,1579272607,2020-01-17 15:09:03.077084,41.316087,-72.904694,400,1400
300185410,broadsign.com:102054732,56,5.5,0.0218480127855,1579274304,2020-01-17 15:09:03.077084,25.8345,-80.3711,768,1366
300185411,broadsign.com:169137222,56,5.5,0.0218480127855,1579275906,2020-01-17 15:09:03.077084,42.60741,-83.10936,768,1366
300185412,lamar.com:272.007000,62,4.0,0.14635873016,1579271271,2020-01-17 15:09:03.077084,41.16804,-73.19932,400,1400
300185413,lamar.com:047.060022,62,4.0,0.05843206348,1579271484,2020-01-17 15:09:03.077084,32.37194,-90.14816,400,1400
300185414,lamar.com:227.006721,62,4.0,0.007462857144,1579270970,2020-01-17 15:09:03.077084,29.957859,-90.082357,400,840
300185415,broadsign.com:160564427,56,5.5,0.0218480127855,1579271299,2020-01-17 15:09:03.077084,29.813255,-95.311523,768,1366
300185416,lamar.com:040.003060,62,4.0,0.02667873016,1579271910,2020-01-17 15:09:03.077084,30.449038,-84.309308,400,1400
300185417,lamar.com:272.008136,62,4.0,0.12489484128,1579271757,2020-01-17 15:09:03.077084,41.790699,-72.654832,400,1400
300185418,lamar.com:213.098013,62,4.0,0.10932222224,1579272180,2020-01-17 15:09:03.077084,42.93253,-78.81318,400,1400
300185419,lamar.com:038.093001,62,8.0,0.11126772488,1579272351,2020-01-17 15:09:03.077084,37.579372,-77.474977,400,1000
300185420,broadsign.com:146271334,56,5.5,0.0228923328755,1579272368,2020-01-17 15:09:03.077084,39.44155,-77.40629,768,1366
300185421,broadsign.com:169482081,56,5.5,0.0218480127855,1579272723,2020-01-17 15:09:03.077084,40.337825,-75.96304,768,1366
300185422,broadsign.com:167692245,56,5.5,0.0218480127855,1579275109,2020-01-17 15:09:03.077084,28.113947,-80.62286,768,1366
300185423,lamar.com:090.060007,62,4.0,0.0432790476,1579271265,2020-01-17 15:09:03.077084,30.18416,-92.07474,400,1400
300185424,broadsign.com:59800721,56,5.5,0.0218480127855,1579273149,2020-01-17 15:09:03.077084,38.9223,-79.8501,768,1366
300185425,lamar.com:205.008027,62,8.0,0.025443703704,1579272292,2020-01-17 15:09:03.077084,34.05083,-77.90029,400,1400
